"","ID","EID.x","BIRTH","sex","BREED","Breed2","BRTHW","SERUM","SORCE","TRL2","LOADT","...1","source","EID.y","Date_PNEU1","Remark_PNEU1","Date_PNEU2","Remark_PNEU2","Date_PNEU3","Remark_PNEU3","Date_SCOURS1","Remark_SCOURS1","Date_SCOURS2","Remark_SCOURS2","Date_BLOAT1","Remark_BLOAT1","Date_BLOAT2","Remark_BLOAT2","Date_DIED1","Remark_DIED1"
"4530",1460003,"USA003313536866","7/4/2025","M","B","B",84,0,"RVD",3,"7/7/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4531",1460005,"USA003313536869","7/4/2025","M","B","B",71,0,"RVD",3,"7/7/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4532",844424,"USA003308445958","7/5/2025","F","D","D",75,0,"CAD",4.5,"7/7/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4533",1410729,"USA003289039597","7/5/2025","M","B","B",73,79,"DUD",3,"7/7/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4534",1426531,"USA003295979369","7/5/2025","F","B","B",77,0,"MSD",4.5,"7/7/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4535",1432851,"USA003306554760","7/5/2025","F","B","B",71,0,"MAD",4.5,"7/7/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4536",1432879,"USA003309328215","7/5/2025","M","B","B",88,0,"MAD",3,"7/7/2025",26056,"dvcnew_wide","USA003309328215",2025-09-01,"RES6X100",2025-09-06,"EXCE-1.5CC",2025-10-10,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4537",1432880,"USA003309328624","7/5/2025","M","B","B",105,0,"MAD",3,"7/7/2025",26057,"dvcnew_wide","USA003309328624",2025-08-22,"RES6X100",2025-08-28,"EXCE-1.5CC",2025-10-26,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4538",1435232,"USA003313529977","7/5/2025","M","B","B",107,0,"CLD",3,"7/7/2025",27758,"dvcnew_wide","USA003313529977",2025-07-29,"RES6X100",2025-08-03,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4539",1449147,"USA003295911928","7/5/2025","M","B","B",78,0,"CAD",3,"7/7/2025",35628,"dvcnew_wide","USA003295911928",2025-10-26,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4540",1449148,"USA003292368989","7/5/2025","F","B","B",87,0,"CAD",4.5,"7/7/2025",35629,"dvcnew_wide","USA003292368989",2025-08-07,"RES6X100",2025-08-12,"EXCE-1.5CC",2025-10-08,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4541",1449159,"USA003292368677","7/5/2025","F","B","B",100,63,"CAD",4.5,"7/7/2025",35638,"dvcnew_wide","USA003292368677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-08-16,"INFECTION"
"4542",1460020,"USA003313536630","7/5/2025","F","B","B",73,0,"RVD",4.5,"7/7/2025",40827,"dvcnew_wide","USA003313536630",NA,NA,NA,NA,NA,NA,2025-07-14,"ENRO+ELECT",NA,NA,NA,NA,NA,NA,NA,NA
"4543",820270,"USA003308441747","7/1/2025","F","D","D",78,0,"WSD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4544",809488,"USA003306515987","7/2/2025","F","D","D",70,0,"LOD",3.5,"7/8/2025",48479,"tccnew_wide","USA003306515987",NA,NA,NA,NA,NA,NA,2025-07-16,"HIPER",NA,NA,NA,NA,NA,NA,NA,NA
"4545",809490,"USA003306515895","7/2/2025","F","D","D",71,0,"LOD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4546",809491,"USA003306515917","7/2/2025","F","D","D",82,0,"LOD",3.5,"7/8/2025",48480,"tccnew_wide","USA003306515917",NA,NA,NA,NA,NA,NA,2025-07-14,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"4547",812094,"USA003307850340","7/2/2025","F","D","D",74,0,"CLD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4548",812098,"USA003307850358","7/2/2025","F","D","D",64,0,"CLD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4549",812100,"USA003307850369","7/2/2025","F","D","D",79,0,"CLD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4550",820271,"USA003313753226","7/2/2025","F","D","D",64,0,"WSD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4551",820283,"USA003308441807","7/2/2025","F","D","D",81,0,"WSD",3.5,"7/8/2025",50659,"tccnew_wide","USA003308441807",NA,NA,NA,NA,NA,NA,2025-07-14,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"4552",682222,"USA003313191869","7/3/2025","F","D","D",83,0,"NOD",3.5,"7/8/2025",46957,"tccnew_wide","USA003313191869",2025-08-21,"RESF-6CC",2025-09-15,"RESF-6CC",NA,NA,2025-07-13,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"4553",682223,"USA003313191851","7/3/2025","F","D","D",88,0,"NOD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4554",682226,"USA003313191713","7/3/2025","F","D","D",76,0,"NOD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4555",682227,"USA003313191723","7/3/2025","F","D","D",80,0,"NOD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4556",682229,"USA003313191842","7/3/2025","F","D","D",78,0,"NOD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4557",682230,"USA003313191827","7/3/2025","F","D","D",77,0,"NOD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4558",682234,"USA003313191886","7/3/2025","F","D","D",71,0,"NOD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4559",682238,"USA003313191701","7/3/2025","F","D","D",75,0,"NOD",3.5,"7/8/2025",46960,"tccnew_wide","USA003313191701",2025-09-29,"RESF-6CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4560",682241,"USA003313191740","7/3/2025","F","D","D",83,0,"NOD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4561",786815,"USA003308447206","7/3/2025","F","D","D",65,0,"DUD",3.5,"7/8/2025",47317,"tccnew_wide","USA003308447206",2025-09-21,"RESF-6CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4562",786817,"USA003308447165","7/3/2025","F","D","D",72,0,"DUD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4563",804926,"USA003305189175","7/3/2025","F","D","D",87,0,"MSD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4564",804927,"USA003305189244","7/3/2025","F","D","D",82,0,"MSD",3.5,"7/8/2025",48029,"tccnew_wide","USA003305189244",NA,NA,NA,NA,NA,NA,2025-07-15,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"4565",804929,"USA003305189115","7/3/2025","F","D","D",76,0,"MSD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4566",804931,"USA003305188606","7/3/2025","F","D","D",78,0,"MSD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4567",804932,"USA003305188795","7/3/2025","F","D","D",72,0,"MSD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4568",804933,"USA003305188838","7/3/2025","F","D","D",73,0,"MSD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4569",804934,"USA003305188895","7/3/2025","F","D","D",74,0,"MSD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4570",809493,"USA003310398471","7/3/2025","F","D","D",57,0,"LOD",3.5,"7/8/2025",48481,"tccnew_wide","USA003310398471",2025-09-11,"RESF-6CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4571",809497,"USA003306516067","7/3/2025","F","D","D",76,0,"LOD",3.5,"7/8/2025",48483,"tccnew_wide","USA003306516067",NA,NA,NA,NA,NA,NA,2025-07-15,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"4572",809500,"USA003306516102","7/3/2025","F","D","D",72,0,"LOD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4573",809501,"USA003310398257","7/3/2025","F","D","D",86,0,"LOD",3.5,"7/8/2025",48484,"tccnew_wide","USA003310398257",NA,NA,NA,NA,NA,NA,2025-07-16,"HIPER",NA,NA,NA,NA,NA,NA,NA,NA
"4574",809502,"USA003306515979","7/3/2025","F","D","D",82,0,"LOD",3.5,"7/8/2025",48485,"tccnew_wide","USA003306515979",NA,NA,NA,NA,NA,NA,2025-07-15,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"4575",809503,"USA003306515914","7/3/2025","F","D","D",84,0,"LOD",3.5,"7/8/2025",48486,"tccnew_wide","USA003306515914",NA,NA,NA,NA,NA,NA,2025-07-14,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"4576",809504,"USA003310398452","7/3/2025","F","D","D",87,0,"LOD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4577",809505,"USA003306515969","7/3/2025","F","D","D",65,0,"LOD",3.5,"7/8/2025",48487,"tccnew_wide","USA003306515969",NA,NA,NA,NA,NA,NA,2025-07-17,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"4578",809506,"USA003306515893","7/3/2025","F","D","D",65,0,"LOD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4579",813439,"USA003308444213","7/3/2025","F","D","D",79,0,"SWD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4580",813441,"USA003308444026","7/3/2025","F","D","D",75,0,"SWD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4581",813444,"USA003308443321","7/3/2025","F","D","D",78,0,"SWD",3.5,"7/8/2025",48980,"tccnew_wide","USA003308443321",NA,NA,NA,NA,NA,NA,2025-07-14,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"4582",813445,"USA003308443648","7/3/2025","F","D","D",75,0,"SWD",3.5,"7/8/2025",48981,"tccnew_wide","USA003308443648",NA,NA,NA,NA,NA,NA,2025-07-13,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"4583",813446,"USA003308444165","7/3/2025","F","D","D",68,0,"SWD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4584",820298,"USA003313754142","7/3/2025","F","D","D",93,0,"WSD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4585",1397933,"USA003311862290","7/3/2025","F","B","B",88,0,"SWD",4.5,"7/8/2025",8461,"dvcnew_wide","USA003311862290",2025-10-03,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,2025-10-03,"MIN OIL",NA,NA,NA,NA
"4586",1397936,"USA003311862298","7/3/2025","F","B","B",96,0,"SWD",4.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4587",1410696,"USA003289062326","7/3/2025","F","B","B",91,0,"DUD",4.5,"7/8/2025",13498,"dvcnew_wide","USA003289062326",NA,NA,NA,NA,NA,NA,2025-07-14,"ENRO+ELECT",NA,NA,NA,NA,NA,NA,NA,NA
"4588",1410701,"USA003289061597","7/3/2025","F","B","B",90,0,"DUD",4.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4589",1412469,"USA003306584557","7/3/2025","M","B","B",88,61,"LOD",3.5,"7/8/2025",14650,"dvcnew_wide","USA003306584557",2025-07-23,"RES6X100",2025-07-28,"EXCE-1.5CC",2025-09-24,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4590",1412471,"USA003306585519","7/3/2025","F","B","B",82,0,"LOD",4.5,"7/8/2025",14651,"dvcnew_wide","USA003306585519",2025-10-29,"RES6X100",2025-10-29,"EXCE-1.5CC",NA,NA,2025-07-15,"ENRO+ELECT",NA,NA,NA,NA,NA,NA,NA,NA
"4591",1412473,"USA003306585212","7/3/2025","M","B","B",84,79,"LOD",3.5,"7/8/2025",14653,"dvcnew_wide","USA003306585212",2025-11-11,"RES6X100",2025-11-16,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4592",1415488,"USA003311868416","7/3/2025","M","B","B",94,0,"WSD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4593",1415493,"USA003311868255","7/3/2025","M","B","B",104,0,"WSD",3.5,"7/8/2025",16490,"dvcnew_wide","USA003311868255",2025-09-13,"RES6X100",2025-09-18,"EXCE-1.5CC",2025-10-29,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4594",1415498,"USA003311868277","7/3/2025","M","B","B",95,0,"WSD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4595",1416734,"USA003313545639","7/3/2025","F","B","B",93,0,"WAD",4.5,"7/8/2025",17262,"dvcnew_wide","USA003313545639",2025-10-11,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4596",1428784,"USA003313533388","7/3/2025","F","B","B",74,0,"NOD",4.5,"7/8/2025",23611,"dvcnew_wide","USA003313533388",2025-10-28,"RES6X100",NA,NA,NA,NA,2025-07-14,"ENRO+ELECT",2025-07-15,"ELEC+ADD",NA,NA,NA,NA,NA,NA
"4597",1428793,"USA003313533471","7/3/2025","F","B","B",72,0,"NOD",4.5,"7/8/2025",23617,"dvcnew_wide","USA003313533471",2025-07-27,"RES6X100",2025-08-01,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4598",1448715,"USA003313535539","7/3/2025","M","B","B",80,0,"GAD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4599",786820,"USA003308447217","7/4/2025","F","D","D",62,0,"DUD",3.5,"7/8/2025",47319,"tccnew_wide","USA003308447217",NA,NA,NA,NA,NA,NA,2025-07-16,"HIPER",NA,NA,NA,NA,NA,NA,NA,NA
"4600",796490,"USA003308394785","7/4/2025","F","D","D",52,0,"WRD",3.5,"7/8/2025",47515,"tccnew_wide","USA003308394785",NA,NA,NA,NA,NA,NA,2025-07-14,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"4601",804936,"USA003302974324","7/4/2025","F","D","D",78,0,"MSD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4602",804937,"USA003305189298","7/4/2025","F","D","D",74,0,"MSD",3.5,"7/8/2025",48032,"tccnew_wide","USA003305189298",2025-09-28,"RESF-6CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4603",804938,"USA003302974001","7/4/2025","F","D","D",74,0,"MSD",3.5,"7/8/2025",48033,"tccnew_wide","USA003302974001",NA,NA,NA,NA,NA,NA,2025-07-14,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"4604",804939,"USA003305188623","7/4/2025","F","D","D",80,0,"MSD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4605",804940,"USA003305189183","7/4/2025","F","D","D",70,0,"MSD",3.5,"7/8/2025",48034,"tccnew_wide","USA003305189183",NA,NA,NA,NA,NA,NA,2025-07-13,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"4606",804941,"USA003305189380","7/4/2025","F","D","D",82,0,"MSD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4607",804942,"USA003305189330","7/4/2025","F","D","D",86,0,"MSD",3.5,"7/8/2025",48035,"tccnew_wide","USA003305189330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-15,"INFECTION"
"4608",804943,"USA003305188910","7/4/2025","F","D","D",78,0,"MSD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4609",809508,"USA003306516000","7/4/2025","F","D","D",81,0,"LOD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4610",809509,"USA003306516008","7/4/2025","F","D","D",87,0,"LOD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4611",809510,"USA003306515961","7/4/2025","F","D","D",71,0,"LOD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4612",809511,"USA003306516065","7/4/2025","F","D","D",89,0,"LOD",3.5,"7/8/2025",48489,"tccnew_wide","USA003306516065",2025-09-08,"RESF-6CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4613",809512,"USA003306516050","7/4/2025","F","D","D",70,0,"LOD",3.5,"7/8/2025",48490,"tccnew_wide","USA003306516050",NA,NA,NA,NA,NA,NA,2025-07-14,"HIPER",NA,NA,NA,NA,NA,NA,NA,NA
"4614",809513,"USA003306515977","7/4/2025","F","D","D",78,0,"LOD",3.5,"7/8/2025",48491,"tccnew_wide","USA003306515977",NA,NA,NA,NA,NA,NA,2025-07-16,"HIPER",NA,NA,NA,NA,NA,NA,2025-08-11,"DIGESTIV"
"4615",809514,"USA003306516085","7/4/2025","F","D","D",78,0,"LOD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4616",809516,"USA003306516054","7/4/2025","F","D","D",72,0,"LOD",3.5,"7/8/2025",48493,"tccnew_wide","USA003306516054",NA,NA,NA,NA,NA,NA,2025-07-14,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"4617",809517,"USA003306515955","7/4/2025","F","D","D",69,0,"LOD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4618",809519,"USA003306516074","7/4/2025","F","D","D",79,0,"LOD",3.5,"7/8/2025",48495,"tccnew_wide","USA003306516074",2025-09-06,"RESF-6CC",NA,NA,NA,NA,2025-07-15,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"4619",812118,"USA003307850374","7/4/2025","F","D","D",78,0,"CLD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4620",812119,"USA003307850371","7/4/2025","F","D","D",67,0,"CLD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4621",812120,"USA003307850346","7/4/2025","F","D","D",60,0,"CLD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4622",812121,"USA003307850367","7/4/2025","F","D","D",74,0,"CLD",3.5,"7/8/2025",48818,"tccnew_wide","USA003307850367",NA,NA,NA,NA,NA,NA,2025-07-15,"LACTATO",NA,NA,NA,NA,NA,NA,NA,NA
"4623",812122,"USA003307850354","7/4/2025","F","D","D",70,0,"CLD",3.5,"7/8/2025",48819,"tccnew_wide","USA003307850354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-11,"INFECTION"
"4624",812123,"USA003307850361","7/4/2025","F","D","D",65,0,"CLD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4625",812124,"USA003307850365","7/4/2025","F","D","D",75,0,"CLD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4626",812125,"USA003307850345","7/4/2025","F","D","D",75,0,"CLD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4627",812126,"USA003307850363","7/4/2025","F","D","D",48,0,"CLD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4628",812127,"USA003307850417","7/4/2025","F","D","D",92,0,"CLD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4629",812128,"USA003307850375","7/4/2025","F","D","D",77,0,"CLD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4630",812129,"USA003307850412","7/4/2025","F","D","D",78,0,"CLD",3.5,"7/8/2025",48820,"tccnew_wide","USA003307850412",2025-09-09,"RESF-6CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4631",812130,"USA003307850402","7/4/2025","F","D","D",77,0,"CLD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4632",813447,"USA003308443668","7/4/2025","F","D","D",115,0,"SWD",3.5,"7/8/2025",48982,"tccnew_wide","USA003308443668",NA,NA,NA,NA,NA,NA,2025-07-15,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"4633",813448,"USA003308443831","7/4/2025","F","D","D",79,0,"SWD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4634",813449,"USA003308443481","7/4/2025","F","D","D",70,0,"SWD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4635",813450,"USA003308443575","7/4/2025","F","D","D",70,0,"SWD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4636",813451,"USA003308443511","7/4/2025","F","D","D",80,0,"SWD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4637",813452,"USA003308444205","7/4/2025","F","D","D",75,0,"SWD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4638",813453,"USA003308444067","7/4/2025","F","D","D",76,0,"SWD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4639",813454,"USA003308443688","7/4/2025","F","D","D",89,0,"SWD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4640",813455,"USA003308443567","7/4/2025","F","D","D",73,0,"SWD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4641",813456,"USA003308443761","7/4/2025","F","D","D",68,0,"SWD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4642",813457,"USA003308443603","7/4/2025","F","D","D",73,0,"SWD",3.5,"7/8/2025",48983,"tccnew_wide","USA003308443603",2025-08-20,"RESF-6CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4643",813458,"USA003308443762","7/4/2025","F","D","D",79,0,"SWD",3.5,"7/8/2025",48984,"tccnew_wide","USA003308443762",NA,NA,NA,NA,NA,NA,2025-07-13,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
"4644",813460,"USA003308444170","7/4/2025","F","D","D",60,0,"SWD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4645",815330,"USA003307782433","7/4/2025","F","D","D",91,0,"RVD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4646",817569,"USA003310535230","7/4/2025","F","D","D",72,0,"GAD",3.5,"7/8/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4647",817570,"USA003310535401","7/4/2025","F","D","D",80,0,"GAD",3.5,"7/8/2025",50165,"tccnew_wide","USA003310535401",NA,NA,NA,NA,NA,NA,2025-07-13,"ADDPACK",NA,NA,NA,NA,NA,NA,NA,NA
