"","CalfID","sex","Breed2","stp","BRTHW","SORCE","SD","DB","diaload","diaARR","LOAD","week","transitT","PN1a","PN2a","DIA1","D30","P30","P60","D30yn","D60yn","diaex","navelex","DIA30","PNEU30","PNEU60","Nav30","N30","DED30","DED60","Remark_PNEU1","Remark_DIED1","SD_DB"
"138",805995,"F","D",0,72,"NOD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"139",805996,"F","D",0,70,"NOD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,3,30,60,0,1,30,60,NA,NA,"3_D"
"140",805997,"F","D",0,90,"NOD",3,"D",4,5,"2025-06-23_3_D","A",25,1,0,0,0,0,1,0,0,0,0,30,30,48,30,0,30,60,"RESF-6CC",NA,"3_D"
"141",805998,"F","D",0,67,"NOD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"142",806000,"F","D",0,80,"NOD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"143",809314,"F","D",0,73,"LOD",3,"D",4,5,"2025-06-23_3_D","A",25,1,0,0,0,0,1,0,0,0,0,30,30,53,30,0,30,60,"RESF-6CC",NA,"3_D"
"144",809315,"F","D",0,70,"LOD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"145",809316,"F","D",0,58,"LOD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"146",809317,"F","D",0,68,"LOD",3,"D",4,5,"2025-06-23_3_D","A",25,1,0,0,NA,0,0,0,0,1,0,NA,30,60,30,0,30,60,"RESF-6CC",NA,"3_D"
"147",809318,"F","D",0,75,"LOD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,NA,NA,"3_D"
"148",809319,"F","D",0,75,"LOD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"149",809320,"F","D",0,67,"LOD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,NA,0,0,0,0,1,0,NA,30,60,0,1,30,60,NA,NA,"3_D"
"150",809321,"F","D",0,68,"LOD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"151",809322,"F","D",0,62,"LOD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"152",809323,"F","D",0,70,"LOD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"153",809324,"F","D",0,64,"LOD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"3_D"
"154",809325,"F","D",0,61,"LOD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"155",809326,"F","D",0,71,"LOD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"156",813276,"F","D",0,64,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25.2,1,0,1,1,0,0,0,0,0,0,19,30,60,30,0,30,60,"RESF-6CC",NA,"3_D"
"157",813277,"F","D",0,81,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"158",813278,"F","D",0,71,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25.15,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"3_D"
"159",813279,"F","D",0,76,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"160",813280,"F","D",0,75,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"161",813281,"F","D",0,65,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"3_D"
"162",813282,"F","D",0,67,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"163",813283,"F","D",0,80,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"3_D"
"164",813284,"F","D",0,88,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,NA,NA,"3_D"
"165",813285,"F","D",0,77,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"166",813286,"F","D",0,79,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"3_D"
"167",813287,"F","D",0,79,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"168",813288,"F","D",0,66,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25.22,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"169",813289,"F","D",0,78,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RESF-6CC",NA,"3_D"
"170",813290,"F","D",0,82,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,NA,NA,"3_D"
"171",813291,"F","D",0,72,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"172",813292,"F","D",0,71,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"173",813293,"F","D",0,77,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"174",813294,"F","D",0,86,"SWD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"175",814068,"F","D",0,82,"WAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"176",814071,"F","D",0,81,"WAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"177",814072,"F","D",0,67,"WAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"3_D"
"178",814073,"F","D",0,82,"WAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"179",814074,"F","D",0,83,"WAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"180",814075,"F","D",0,90,"WAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"181",814076,"F","D",0,68,"WAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"3_D"
"182",814077,"F","D",0,65,"WAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"183",814078,"F","D",0,97,"WAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"184",815138,"F","D",0,62,"RVD",3,"D",4,5,"2025-06-23_3_D","A",25,1,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,"RESF-6CC",NA,"3_D"
"185",815139,"F","D",0,82,"RVD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"186",815140,"F","D",0,83,"RVD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"187",815141,"F","D",0,66,"RVD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"188",815142,"F","D",0,69,"RVD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"189",815143,"F","D",0,73,"RVD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,NA,NA,"3_D"
"190",815144,"F","D",0,70,"RVD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"3_D"
"191",815145,"F","D",0,65,"RVD",3,"D",4,5,"2025-06-23_3_D","A",25.55,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"192",817249,"F","D",0,61,"GAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"193",817250,"F","D",0,78,"GAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"194",817251,"F","D",0,80,"GAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"195",817252,"F","D",0,67,"GAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"3_D"
"196",817253,"F","D",0,71,"GAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"197",817254,"F","D",0,82,"GAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"198",817255,"F","D",0,74,"GAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"199",817256,"F","D",0,75,"GAD",3,"D",4,5,"2025-06-23_3_D","A",25.53,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"200",819112,"F","D",0,75,"D45",3,"D",4,5,"2025-06-23_3_D","A",25,1,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,"RESF-6CC",NA,"3_D"
"201",819113,"F","D",0,76,"D45",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"202",819116,"F","D",0,72,"D45",3,"D",4,5,"2025-06-23_3_D","A",25.43,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"3_D"
"203",820027,"F","D",0,70,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,1,30,30,60,NA,NA,30,60,NA,NA,"3_D"
"204",820028,"F","D",0,77,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,4,30,60,0,1,30,60,NA,NA,"3_D"
"205",820029,"F","D",0,71,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"206",820030,"F","D",0,68,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"207",820031,"F","D",0,71,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"208",820032,"F","D",0,94,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"209",820033,"F","D",0,89,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"210",820034,"F","D",0,75,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,NA,NA,"3_D"
"211",820035,"F","D",0,75,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"212",820036,"F","D",0,77,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"213",820038,"F","D",0,73,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"214",820039,"F","D",0,53,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"215",820040,"F","D",0,67,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"216",820042,"F","D",0,77,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25.55,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"217",820043,"F","D",0,78,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25.17,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"3_D"
"218",820047,"F","D",0,80,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,NA,NA,"3_D"
"219",820048,"F","D",0,84,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,NA,NA,"3_D"
"220",820049,"F","D",0,76,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,NA,NA,"3_D"
"221",820050,"F","D",0,80,"WSD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"222",844212,"F","D",0,81,"CAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"223",844213,"F","D",0,86,"CAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"3_D"
"224",844216,"F","D",0,69,"CAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"3_D"
"225",844217,"F","D",0,65,"CAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"226",844218,"F","D",0,70,"CAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,3,30,60,30,0,30,60,NA,NA,"3_D"
"227",844219,"F","D",0,71,"CAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_D"
"228",844220,"F","D",0,97,"CAD",3,"D",4,5,"2025-06-23_3_D","A",25,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"3_D"
"229",1397892,"M","B",0,83,"SWD",3,"B",4,5,"2025-06-23_3_B","A",22.6,1,1,0,0,0,1,0,0,0,0,30,30,35,30,0,30,60,"RES6X100",NA,"3_B"
"230",1397893,"F","B",0,94,"SWD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.5,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3.5_B"
"231",1397894,"F","B",0,73,"SWD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.4,1,1,0,0,0,1,0,0,0,0,30,30,32,30,0,30,60,"RES6X100",NA,"3.5_B"
"232",1397895,"M","B",0,88,"SWD",3,"B",4,5,"2025-06-23_3_B","A",23.4,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_B"
"233",1397896,"M","B",0,113,"SWD",3,"B",4,5,"2025-06-23_3_B","A",23.4,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"234",1397897,"M","B",0,99,"SWD",3,"B",4,5,"2025-06-23_3_B","A",23.3,1,0,0,0,0,1,0,0,0,0,30,30,35,30,0,30,60,"RES6X100",NA,"3_B"
"235",1397898,"M","B",0,69,"SWD",3,"B",4,5,"2025-06-23_3_B","A",22.6,1,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"236",1397899,"M","B",0,97,"SWD",3,"B",4,5,"2025-06-23_3_B","A",23.4,1,0,0,0,0,1,0,0,0,0,30,30,53,30,0,30,60,"RES6X100",NA,"3_B"
"237",1397900,"M","B",0,76,"SWD",3,"B",4,5,"2025-06-23_3_B","A",22.6,1,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"238",1409921,"F","B",0,80,"CAD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.6,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3.5_B"
"239",1409922,"M","B",0,88,"CAD",3,"B",4,5,"2025-06-23_3_B","A",22.8,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_B"
"240",1409923,"F","B",0,96,"CAD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.6,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3.5_B"
"241",1409924,"F","B",0,82,"CAD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.6,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3.5_B"
"242",1409925,"M","B",0,87,"CAD",3,"B",4,5,"2025-06-23_3_B","A",22.7,1,1,0,0,1,1,0,0,0,0,30,28,28,30,0,30,60,"RES6X100",NA,"3_B"
"243",1409926,"M","B",0,105,"CAD",3,"B",4,5,"2025-06-23_3_B","A",22.6,1,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,"EXCE-1.5CC","INFECTION","3_B"
"244",1409927,"M","B",0,89,"CAD",3,"B",4,5,"2025-06-23_3_B","A",22.8,1,1,0,0,1,1,0,0,0,0,30,25,25,30,0,30,60,"RES6X100",NA,"3_B"
"245",1409928,"M","B",0,90,"CAD",3,"B",4,5,"2025-06-23_3_B","A",22.8,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_B"
"246",1409929,"F","B",0,86,"CAD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.6,1,1,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3.5_B"
"247",1409930,"F","B",0,76,"CAD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.6,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,"INFECTION","3.5_B"
"248",1409931,"F","B",0,90,"CAD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.6,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3.5_B"
"249",1409932,"F","B",0,77,"CAD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.6,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"EXCE-1.5CC",NA,"3.5_B"
"250",1409933,"M","B",0,110,"CAD",3,"B",4,5,"2025-06-23_3_B","A",22.7,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_B"
"251",1409934,"F","B",0,81,"CAD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.6,1,1,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3.5_B"
"252",1409935,"M","B",0,88,"CAD",3,"B",4,5,"2025-06-23_3_B","A",22.8,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"EXCE-1.5CC",NA,"3_B"
"253",1409936,"F","B",0,90,"CAD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.6,1,0,0,0,0,1,0,0,0,0,30,30,59,30,0,30,60,"RES6X100",NA,"3.5_B"
"254",1409937,"M","B",0,85,"CAD",3,"B",4,5,"2025-06-23_3_B","A",22.6,1,1,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"255",1409938,"F","B",0,92,"CAD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.7,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3.5_B"
"256",1409939,"F","B",0,70,"CAD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.6,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3.5_B"
"257",1410493,"F","B",0,70,"DUD",3.5,"B",4,5,"2025-06-23_3.5_B","A",22.9,1,0,0,0,1,1,0,0,0,0,30,26,26,30,0,30,60,"RES6X100",NA,"3.5_B"
"258",1410494,"F","B",0,102,"DUD",3.5,"B",4,5,"2025-06-23_3.5_B","A",22.9,1,1,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3.5_B"
"259",1410495,"M","B",0,107,"DUD",3,"B",4,5,"2025-06-23_3_B","A",23.5,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"260",1410496,"M","B",0,92,"DUD",3,"B",4,5,"2025-06-23_3_B","A",23.5,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_B"
"261",1410497,"M","B",0,117,"DUD",3,"B",4,5,"2025-06-23_3_B","A",23.5,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_B"
"262",1410498,"F","B",0,110,"DUD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.6,1,1,0,0,0,1,0,0,0,0,30,30,31,30,0,30,60,"RES6X100",NA,"3.5_B"
"263",1410499,"M","B",0,109,"DUD",3,"B",4,5,"2025-06-23_3_B","A",23.8,1,1,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"264",1412222,"M","B",0,82,"LOD",3,"B",4,5,"2025-06-23_3_B","A",23.4,1,1,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"265",1412223,"F","B",0,65,"LOD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.7,1,1,0,0,0,1,0,0,0,0,30,30,50,30,0,30,60,"RES6X100",NA,"3.5_B"
"266",1412224,"F","B",0,91,"LOD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.6,1,0,0,NA,0,0,0,0,1,0,NA,30,60,30,0,30,60,"RES6X100",NA,"3.5_B"
"267",1412225,"M","B",0,76,"LOD",3,"B",4,5,"2025-06-23_3_B","A",23.3,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_B"
"268",1412226,"M","B",0,77,"LOD",3,"B",4,5,"2025-06-23_3_B","A",23.5,1,1,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"269",1412227,"M","B",0,71,"LOD",4.5,"B",4,5,"2025-06-23_4.5_B","A",22.4,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"4.5_B"
"270",1412228,"F","B",0,81,"LOD",3.5,"B",4,5,"2025-06-23_3.5_B","A",22.7,1,1,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3.5_B"
"271",1412229,"M","B",0,82,"LOD",3,"B",4,5,"2025-06-23_3_B","A",22.6,1,0,1,1,1,1,1,1,0,0,4,17,17,30,0,25,25,"RES6X100","INFECTION","3_B"
"272",1412230,"F","B",0,78,"LOD",3.5,"B",4,5,"2025-06-23_3.5_B","A",22.9,1,0,0,NA,0,0,0,0,1,0,NA,30,60,30,0,30,60,"RES6X100",NA,"3.5_B"
"273",1412231,"F","B",0,71,"LOD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.7,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3.5_B"
"274",1415303,"M","B",0,94,"WSD",3,"B",4,5,"2025-06-23_3_B","A",23.1,1,1,0,0,0,1,0,0,0,0,30,30,40,30,0,30,60,"RES6X100",NA,"3_B"
"275",1415304,"M","B",0,108,"WSD",3,"B",4,5,"2025-06-23_3_B","A",23.1,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"276",1415305,"M","B",0,101,"WSD",3,"B",4,5,"2025-06-23_3_B","A",22.6,1,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"277",1415306,"F","B",0,83,"WSD",3.5,"B",4,5,"2025-06-23_3.5_B","A",23.5,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3.5_B"
"278",1415307,"M","B",0,116,"WSD",3,"B",4,5,"2025-06-23_3_B","A",23.1,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_B"
"279",1415308,"M","B",0,90,"WSD",3,"B",4,5,"2025-06-23_3_B","A",23.1,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"280",1415309,"M","B",0,101,"WSD",3,"B",4,5,"2025-06-23_3_B","A",23.1,1,1,0,0,0,1,0,0,0,1,30,30,44,NA,NA,30,60,"RES6X100",NA,"3_B"
"281",1415310,"M","B",0,54,"WSD",3,"B",4,5,"2025-06-23_3_B","A",22.8,1,1,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"282",1415311,"F","B",0,61,"WSD",3.5,"B",4,5,"2025-06-23_3.5_B","A",22.7,1,0,1,1,0,1,0,0,0,0,5,30,57,30,0,30,60,"RES6X100",NA,"3.5_B"
